TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20200527,20200602,-0.243,1.0,465.589,305.411,1.0,270.126,1.0,0.593,1.0,101.946,0.994048,0.0,1.0,6.175,0.9375,0.2671894598572974,0.9965277777777777,45.34973128019325,0.9930555555555557,693.8940277777779,1.0,556.3120486111111,1.0,133.52569444444444,1.0,228.048235205314,0.9930555555555557,313.321875,1.0,417.472,1.0,-2.246,-2.796,-4.941,-5.91,-6.772,-7.647,-7.974,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.572,-9999,-9999,23.829,-9999,-9999,-9999,-9999,0.229167,-9999,-9999,0.229167,-9999,-9999,-9999,-9999,9.59229,1.0,0.347554,1.0,1.80808,0.125811,-18.3663,1.0,-95.5469,1.68917,0.365299,1.0,0.0304921,0.353212,0.356372,0.367265,1.0,1.0,1.0,0.646952,0.628416,0.633042,0.639401,0.26974,0.266388,0.275205,0.283478,0.464306,0.452771,0.46563,0.469253,0.0995833,0.0928264,0.0966755,0.100318,-9999,-9999
20200603,20200609,-0.359,1.0,481.288,278.15,1.0,279.47,1.0,0.676,1.0,101.437,0.997024,0.0,1.0,5.671,0.907738,0.2787689896029801,0.8159722222222223,53.66850694444444,1.0,615.6967708333333,1.0,475.0047569444445,1.0,155.45520833333333,1.0,198.41993055555554,1.0,314.02256944444446,1.0,416.052,1.0,-0.688,-1.132,-2.801,-3.766,-4.81,-6.17,-7.055,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.565,-9999,-9999,23.63,-9999,-9999,-9999,-9999,0.00297619,-9999,-9999,0.00297619,-9999,-9999,-9999,-9999,9.08431,1.0,2.64716,1.0,13.1165,0.181179,6.15789,1.0,30.5119,1.64917,0.291549,1.0,0.0137696,0.291528,0.292693,0.29357,1.0,1.0,1.0,0.656485,0.640587,0.644555,0.650009,0.347753,0.346952,0.352533,0.36198,0.512742,0.508053,0.511508,0.514117,0.225139,0.218465,0.220848,0.224562,-9999,-9999
20200610,20200616,1.473,1.0,490.835,300.52,1.0,273.618,1.0,0.64,1.0,101.3,1.0,0.0,1.0,3.878,0.910714,0.18864551548783767,0.9305555555555557,80.14256944444445,1.0,632.5989583333334,1.0,445.3243750000001,1.0,130.17291666666665,1.0,178.5962847222222,1.0,318.15763888888887,1.0,414.482,0.97619,-0.172,-0.677,-2.114,-2.916,-3.816,-5.141,-6.172,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.544,-9999,-9999,22.884,-9999,-9999,-9999,-9999,0.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,7.85944,0.982143,11.4363,0.988095,34.8478,0.451931,41.9843,0.991071,127.931,1.4369,0.257607,0.982143,0.0199205,0.256073,0.259251,0.264389,0.979167,0.982143,0.982143,0.716911,0.696938,0.701905,0.708753,0.431256,0.432549,0.439887,0.452569,0.294146,0.275167,0.286104,0.322734,0.066692,0.060186,0.066692,0.0922665,-9999,-9999
20200617,20200623,1.891,1.0,494.255,251.724,1.0,291.463,1.0,0.716,1.0,100.915,0.354167,0.283,1.0,4.438,0.782738,0.33603443470726996,0.7847222222222223,145.01060431442082,0.9965277777777778,543.3478656914893,0.9965277777777777,165.55195552600472,0.9965277777777777,125.1736111111111,1.0,79.41909722222222,1.0,327.0371527777778,1.0,412.639,0.997024,1.976,0.618,-1.553,-2.304,-3.143,-4.425,-5.486,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.4852,1.0,19.4279,1.0,40.4656,0.504681,45.2662,1.0,94.2829,1.4971,0.52979,0.994048,0.0218275,0.524425,0.525443,0.53174,0.994048,0.994048,0.994048,0.741148,0.721995,0.726755,0.733322,0.19699,0.187216,0.197301,0.20717,0.954167,0.737407,1.03872,1.25484,0.468294,0.269743,0.540807,0.75131,-9999,-9999
20200624,20200630,3.934,1.0,491.503,239.47,1.0,298.5,1.0,1.302,1.0,100.834,0.0,0.213,1.0,4.575,0.880952,0.3495418454114723,0.857638888888889,169.42208333333335,1.0,540.2636111111111,1.0,46.647708333333334,1.0,133.18437500000002,1.0,40.93819444444444,1.0,344.7135416666667,1.0,410.999,1.0,3.696,2.228,-1.115,-1.814,-2.605,-3.851,-4.924,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.7085,1.0,31.8096,1.0,66.913,0.643098,34.007,1.0,71.5353,1.7148,0.54042,1.0,0.0212617,0.535543,0.537235,0.544332,1.0,1.0,1.0,0.808403,0.784086,0.790106,0.79844,0.249751,0.239411,0.249942,0.261557,0.679308,0.679336,0.743834,0.753215,0.0639747,0.0639747,0.135863,0.151238,-9999,-9999
20200701,20200707,1.839,1.0,482.746,261.636,1.0,290.835,1.0,0.598,1.0,102.166,0.0,0.0,1.0,5.889,0.598214,-9999,-9999,171.7223611111111,1.0,537.8439583333333,1.0,35.35402777777778,1.0,127.14756944444444,1.0,39.627048611111114,1.0,338.5920138888889,1.0,409.234,1.0,3.002,2.174,-0.792,-1.441,-2.183,-3.387,-4.454,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.2989,1.0,27.7705,1.0,60.2724,0.697413,47.4815,1.0,103.053,1.68712,0.44625,1.0,0.027708,0.431675,0.438492,0.448561,1.0,1.0,1.0,0.76709,0.752709,0.753085,0.761219,0.314217,0.30476,0.314217,0.324612,0.859633,0.797753,0.85985,0.973989,0.543586,0.469938,0.543791,0.64266,-9999,-9999
20200708,20200714,0.954,0.997024,468.051,213.582,1.0,303.644,0.997024,0.371,0.997024,101.493,0.0,0.0,1.0,4.376,0.625,0.2842499789976217,0.5138888888888888,151.68225035682917,0.9791666666666666,461.736149127141,0.9791666666666666,28.980457839262186,0.9791666666666666,135.87412027887572,0.9791666666666666,34.26774799626702,0.9791666666666666,336.7327788757137,0.9791666666666666,404.982,0.997024,3.054,2.351,-0.57,-1.17,-1.86,-3.013,-4.061,-9999,-9999,0.997024,0.997024,0.997024,0.997024,0.994048,0.994048,0.994048,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.4863,0.994048,22.318,0.991071,39.493,0.527489,53.7698,0.991071,95.1486,1.23024,0.0522999,0.991071,0.0402939,0.0331277,0.0459957,0.0465786,0.991071,0.991071,0.991071,0.756123,0.747099,0.747336,0.752445,0.700987,0.700521,0.701893,0.714362,0.640108,0.583004,0.610563,0.640108,0.57987,0.534964,0.55078,0.579863,-9999,-9999
20200715,20200721,1.015,1.0,447.63,232.014,1.0,295.101,1.0,0.531,1.0,101.639,0.0,0.0,1.0,4.759,0.857143,0.31049716258741933,0.8333333333333331,159.17159722222223,1.0,505.95201388888887,1.0,32.71597222222222,1.0,130.39340277777777,1.0,40.64458333333333,1.0,337.1184027777777,1.0,404.439,1.0,3.383,2.658,-0.401,-0.967,-1.612,-2.715,-3.734,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.4021,1.0,25.7416,1.0,37.9709,0.474118,69.333,1.0,102.272,1.10762,-0.251773,1.0,0.0519868,-0.249492,-0.247283,-0.246947,0.997024,1.0,1.0,0.770857,0.76387,0.764053,0.76801,1.01195,1.00941,1.01261,1.01717,1.01926,0.991526,0.998775,1.01196,1.1894,1.16044,1.16996,1.18409,-9999,-9999
20200722,20200728,3.896,1.0,421.634,120.103,1.0,327.894,1.0,0.627,1.0,100.111,0.0,2.197,1.0,6.166,0.625,0.36674990763506,0.5763888888888888,83.3523263888889,1.0,241.34298611111112,1.0,13.610798611111113,1.0,101.76215277777777,1.0,17.20934027777778,1.0,341.4288194444444,1.0,402.402,1.0,4.642,3.726,-0.253,-0.809,-1.416,-2.472,-3.461,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.7512,1.0,15.6953,1.0,27.0674,0.389035,28.0607,1.0,48.3922,0.736106,-0.173653,1.0,0.0607483,-0.180091,-0.172988,-0.170108,1.0,1.0,1.0,0.866465,0.851688,0.852075,0.860436,1.02468,1.0215,1.02865,1.0387,1.31094,1.07349,1.24676,1.27795,1.28661,1.14131,1.25102,1.2676,-9999,-9999
20200729,20200804,2.869,1.0,391.032,148.183,1.0,316.084,1.0,0.69,1.0,100.814,0.0,0.142,1.0,4.112,0.877976,0.29012102800204004,0.78125,105.82506944444445,1.0,328.29826388888887,1.0,18.90142361111111,1.0,119.80416666666666,1.0,25.835763888888888,1.0,338.98090277777777,1.0,400.819,1.0,4.558,3.735,-0.106,-0.668,-1.246,-2.259,-3.223,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.5094,1.0,20.5706,0.991071,28.5651,0.404846,42.4124,0.991071,58.8954,0.821541,-0.97146,0.985119,0.0267422,-0.973166,-0.971652,-0.96896,0.985119,0.985119,0.985119,0.872581,0.865479,0.867196,0.871171,1.83864,1.83338,1.83801,1.84359,1.15198,1.15198,1.15436,1.17002,2.12212,2.12211,2.12572,2.13348,-9999,-9999
20200805,20200811,5.562,1.0,358.213,122.089,1.0,329.742,1.0,0.638,1.0,100.454,0.0,0.354,1.0,4.275,0.610119,-9999,-9999,81.63201388888889,1.0,244.3691666666667,1.0,13.668263888888887,1.0,94.12569444444445,1.0,18.755104166666673,1.0,347.3815972222222,1.0,398.789,1.0,6.072,5.079,0.084,-0.552,-1.107,-2.087,-3.025,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.6797,1.0,16.5296,1.0,29.0405,0.390835,23.2899,1.0,40.9175,1.10849,-0.87653,0.997024,0.0309234,-0.880029,-0.876597,-0.876301,0.997024,0.997024,0.997024,1.06539,1.04916,1.0643,1.07136,1.94035,1.92767,1.94035,1.94847,2.00856,1.95772,1.99301,2.01856,2.86509,2.82589,2.86056,2.86541,-9999,-9999
20200812,20200818,6.78,1.0,324.343,121.11,1.0,331.946,1.0,0.885,1.0,101.379,0.0,0.142,1.0,4.734,0.666667,0.4200133271951428,0.5625000000000001,78.55534722222224,1.0,246.06975694444444,1.0,14.07392361111111,1.0,93.2375,1.0,20.353749999999998,1.0,352.6878472222222,1.0,397.139,0.997024,7.075,6.016,0.499,-0.445,-0.99,-1.945,-2.857,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.601,0.997024,15.5428,0.991071,55.1699,0.414034,5.68154,0.997024,20.1669,1.77127,-0.703035,0.991071,0.0308052,-0.718541,-0.703111,-0.696205,0.991071,0.991071,0.991071,1.18054,1.16433,1.17523,1.1803,1.87457,1.87457,1.87873,1.88623,1.75662,1.65328,1.71213,1.75089,2.37877,2.31583,2.37785,2.37847,-9999,-9999
20200819,20200825,4.676,1.0,289.889,101.649,1.0,322.495,1.0,0.458,1.0,101.024,0.0,0.0,1.0,3.882,0.482143,-9999,-9999,66.61746527777778,1.0,218.27249999999995,1.0,13.646180555555558,1.0,80.40347222222222,1.0,18.888368055555556,1.0,345.59305555555557,1.0,398.746,1.0,5.226,4.504,0.692,-0.357,-0.885,-1.815,-2.707,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.2863,1.0,10.017,1.0,20.4006,0.343923,16.3307,1.0,33.2592,1.47105,-0.484192,0.997024,0.0304013,-0.497375,-0.485256,-0.483188,1.0,1.0,0.997024,0.999184,1.00933,1.04234,1.054,1.50048,1.49252,1.53867,1.56297,1.09651,1.02831,1.09594,1.12078,1.6224,1.58796,1.62194,1.64134,-9999,-9999
20200826,20200901,2.436,1.0,255.307,66.628,1.0,319.046,1.0,0.606,1.0,101.347,0.0,0.071,1.0,7.386,0.41369,-9999,-9999,46.26864583333333,1.0,143.18354166666666,1.0,8.120972222222221,1.0,60.36909722222222,1.0,11.857534722222221,1.0,330.97430555555553,1.0,399.428,1.0,2.515,2.044,0.45,-0.303,-0.799,-1.698,-2.57,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.15466,1.0,8.05535,1.0,16.8977,0.283204,10.5836,1.0,22.2012,0.968081,0.0964188,1.0,0.0278706,0.0679443,0.075455,0.0964188,1.0,1.0,1.0,0.928418,0.93115,0.941616,0.944778,0.863216,0.832126,0.863216,0.869119,0.86827,0.865503,0.868875,0.87834,0.823018,0.821995,0.827094,0.833641,-9999,-9999
20200902,20200908,2.151,1.0,221.086,70.329,1.0,316.349,1.0,0.427,1.0,101.738,0.0,0.283,1.0,4.256,0.291667,-9999,-9999,46.71184027777778,1.0,147.7355902777778,1.0,8.526770833333332,1.0,56.187152777777776,1.0,11.429722222222223,1.0,331.2680555555555,1.0,400.687,1.0,2.608,2.069,0.396,-0.273,-0.736,-1.603,-2.452,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.23735,1.0,8.19981,1.0,17.2363,0.290719,10.8664,1.0,22.8416,0.75255,0.159287,0.71131,0.0203552,0.146444,0.147265,0.159287,0.71131,0.71131,0.71131,0.936776,0.928335,0.930478,0.935814,0.781071,0.772711,0.780279,0.782098,0.722573,0.722871,0.734873,0.746087,0.714682,0.715217,0.724483,0.745074,-9999,-9999
20200909,20200915,1.924,1.0,187.716,49.214,1.0,315.988,1.0,0.456,1.0,101.924,0.0,0.283,1.0,6.184,0.360119,-9999,-9999,31.15527777777778,1.0,109.158125,1.0,6.72732638888889,1.0,46.558680555555554,1.0,8.192777777777778,1.0,327.5885416666667,1.0,404.018,0.997024,2.047,1.554,0.307,-0.252,-0.689,-1.526,-2.35,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.93705,1.0,5.43599,1.0,16.6578,0.274138,3.32361,1.0,10.1847,0.595699,0.298811,0.0,0.0185167,0.27487,0.276069,0.298984,0.0,0.0,0.0,0.9469,0.929588,0.932899,0.9469,0.654874,0.63668,0.651615,0.654874,0.705761,0.706066,0.716169,0.729043,0.55301,0.553587,0.565424,0.584116,-9999,-9999
20200916,20200922,2.117,1.0,155.68,37.036,1.0,319.644,1.0,0.508,1.0,100.322,0.0,0.921,1.0,5.0,0.541667,-9999,-9999,25.089479166666667,1.0,78.39961805555556,1.0,4.894861111111111,1.0,32.218402777777776,1.0,5.798645833333333,1.0,328.0517361111111,1.0,405.737,0.97619,1.951,1.462,0.309,-0.234,-0.652,-1.462,-2.263,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.41043,1.0,6.10391,1.0,32.7251,0.296661,-2.43008,1.0,-13.0285,0.625762,0.403854,0.0,-9999,0.392919,0.396965,0.403854,0.0,0.0,0.0,0.970344,0.942642,0.947902,0.970344,0.546841,0.543523,0.549723,0.56649,0.738903,0.73925,0.747073,0.762854,0.443507,0.444061,0.456204,0.472717,-9999,-9999
20200923,20200929,-0.706,1.0,125.459,31.153,1.0,298.656,1.0,0.733,1.0,101.082,0.0,0.0,1.0,4.895,0.916667,0.26425287803012554,1.0,5.300416666666667,1.0,70.76819444444445,1.0,18.66201388888889,1.0,30.124305555555555,1.0,10.884548611111109,1.0,312.3194444444444,1.0,404.658,0.848214,-0.326,-0.528,0.01,-0.229,-0.622,-1.407,-2.186,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.009234,1.0,9.14438,0.702381,24.7075,0.459989,-6.92573,0.877976,-18.7129,0.500796,0.358128,0.0,-9999,0.358128,0.368911,0.369803,0.0,0.0,0.0,0.889607,0.863248,0.866431,0.88723,0.496628,0.494337,0.497417,0.521344,0.476967,0.443758,0.484231,0.51358,0.384806,0.385318,0.39677,0.411614,-9999,-9999
20200930,20201006,0.108,1.0,97.5192,24.273,1.0,310.943,1.0,0.673,1.0,100.846,0.0,0.567,1.0,5.049,0.46131,-9999,-9999,15.997326388888887,1.0,58.5625,1.0,9.976145833333334,1.0,24.323263888888885,1.0,6.487326388888889,1.0,317.6972222222222,1.0,405.293,0.0,0.089,-0.301,-0.02,-0.236,-0.602,-1.363,-2.12,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.109012,1.0,8.2375,0.0,33.2106,0.606733,-6.05333,0.0,-24.4048,0.535259,0.617619,0.0,-9999,0.604812,0.609324,0.617619,0.0,0.0,0.0,0.93478,0.896159,0.901647,0.93087,0.289685,0.287863,0.296868,0.31716,0.538942,0.514502,0.545967,0.570609,0.309164,0.309612,0.319912,0.332491,-9999,-9999
20201007,20201013,-3.02,1.0,72.3116,22.644,1.0,276.302,1.0,0.856,1.0,101.364,0.0,0.0,1.0,8.083,0.997024,0.45615550366013097,0.9895833333333334,-9.524201388888889,1.0,48.59263888888889,1.0,22.25743055555556,1.0,19.96597222222222,1.0,11.717465277777777,1.0,301.8881944444445,1.0,408.527,0.0,-1.835,-1.504,-0.031,-0.242,-0.588,-1.327,-2.063,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0536408,1.0,5.60522,0.0,15.1449,-9999,-4.40373,0.00297619,-11.8986,-9999,0.278041,0.0,-9999,0.24528,0.261438,0.284621,0.0,0.0,0.0,0.835587,0.80204,0.807681,0.834109,0.546243,0.53262,0.546243,0.556418,0.342126,0.300688,0.350338,0.383259,0.293957,0.294397,0.304575,0.316745,-9999,-9999
20201014,20201020,-5.895,1.0,50.2577,19.615,1.0,254.305,1.0,0.621,1.0,102.446,0.0,0.0,1.0,5.347,1.0,0.2814988404458468,0.9965277777777777,-28.213819444444443,1.0,41.97170138888888,1.0,23.46631944444444,1.0,12.498958333333333,1.0,12.575590277777778,1.0,284.8111111111112,1.0,415.667,0.0,-3.79,-2.827,-0.043,-0.248,-0.579,-1.298,-2.014,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.51219,1.0,2.06088,0.0,2.06479,-9999,-6.92031,0.0,-6.93346,-9999,0.376841,0.0,-9999,0.346084,0.352503,0.381982,0.0,0.0,0.0,0.742249,0.7136,0.721534,0.739198,0.369031,0.347622,0.36293,0.369031,0.209179,0.167433,0.217187,0.249092,0.254219,0.2546,0.263413,0.27395,-9999,-9999
20201021,20201027,-2.831,1.0,31.7356,6.924,1.0,289.863,1.0,0.417,1.0,101.917,0.0,0.142,1.0,4.468,0.282738,-9999,-9999,-6.671076388888889,1.0,15.420347222222224,1.0,4.1258333333333335,1.0,6.675,1.0,2.2362847222222224,1.0,306.04305555555555,1.0,416.763,0.0,-1.329,-1.133,-0.058,-0.254,-0.573,-1.274,-1.972,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.924801,0.997024,0.0542795,0.0,0.0562171,0.163605,-10.5131,0.0,-10.8884,0.367118,0.503735,0.0,0.0467263,0.463977,0.475561,0.522079,0.0,0.0,0.0,0.871423,0.820658,0.826707,0.866873,0.351145,0.331487,0.350612,0.36413,0.375053,0.341285,0.382238,0.411527,0.10529,0.105514,0.111174,0.116756,-9999,-9999
20201028,20201103,-6.982,1.0,17.0701,6.141,1.0,245.307,1.0,0.588,1.0,100.932,0.0,0.0,1.0,4.756,0.892857,0.2577127190261434,0.8680555555555557,-33.28026891252956,0.9930555555555555,14.155520833333334,1.0,10.473819444444445,1.0,5.996180555555555,1.0,5.128285313238771,0.9930555555555555,278.3305555555556,1.0,417.147,0.616071,-2.15,-1.807,-0.069,-0.26,-0.568,-1.252,-1.935,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.62072,0.660714,-0.239789,0.127976,-0.294499,0.0874211,-9.91108,0.717262,-12.1724,0.418048,0.495365,0.139881,0.021574,0.462183,0.468655,0.495365,0.139881,0.139881,0.139881,0.726037,0.689095,0.697308,0.722834,0.228653,0.200724,0.226138,0.228653,0.188456,0.150836,0.195722,0.224752,0.0922932,0.0924851,0.0973143,0.102126,-9999,-9999
20201104,20201110,-7.279,1.0,6.55788,2.307,1.0,259.15,1.0,0.414,1.0,100.29,0.0,0.0,1.0,8.262,1.0,0.2705421116286431,0.9965277777777777,-20.76302083333334,1.0,6.267395833333334,1.0,4.8183333333333325,1.0,1.8270833333333332,1.0,2.137881944444444,1.0,283.69652777777776,1.0,416.06,1.0,-0.87,-1.062,-0.085,-0.266,-0.562,-1.233,-1.9,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.44571,0.0,-0.0159288,0.636905,-0.021013,0.102894,-11.7005,1.0,-15.4351,0.492529,0.491843,0.636905,0.0257799,0.46435,0.475284,0.502213,0.636905,0.636905,0.636905,0.725308,0.683951,0.692378,0.722075,0.217094,0.211525,0.217094,0.223633,0.188154,0.154947,0.194783,0.221931,0.0370334,0.0371214,0.0394014,0.0415474,-9999,-9999
20201111,20201117,-7.405,1.0,0.793078,0.668,1.0,260.301,1.0,0.422,1.0,100.672,0.0,0.0,1.0,6.169,0.809524,0.2711473070492626,0.7708333333333334,-21.03889036643026,0.9965277777777777,2.455451388888889,1.0,1.652013888888889,1.0,0.4322916666666667,1.0,0.6787500000000001,1.0,277.9138888888889,1.0,415.68,1.0,-1.004,-1.179,-0.101,-0.272,-0.559,-1.218,-1.872,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.66268,0.0,0.0699971,1.0,0.0930429,0.126635,-9.36567,1.0,-12.4492,0.489817,0.421429,1.0,0.0291117,0.403111,0.409457,0.421429,1.0,1.0,1.0,0.724225,0.6816,0.690269,0.720904,0.280812,0.277341,0.280812,0.298147,0.175806,0.141073,0.182644,0.210127,0.0111673,0.011196,0.0119529,0.0126446,-9999,-9999
20201118,20201124,-11.231,1.0,0.0,0.227,1.0,230.046,1.0,0.204,1.0,100.384,0.0,0.0,1.0,5.254,0.014881,-9999,-9999,-31.702660313238766,0.9930555555555555,0.47617095153664296,0.9965277777777777,0.1883481087470449,0.9965277777777777,0.3232638888888889,1.0,-0.7968742612293145,0.9965277777777777,259.20694444444445,1.0,419.1,1.0,-1.062,-1.203,-0.118,-0.279,-0.558,-1.206,-1.847,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.69524,0.5,0.0722783,0.333333,0.113032,0.0982979,-13.758,0.934524,-21.5153,0.476657,0.487232,0.354167,0.0303573,0.459396,0.466588,0.497488,0.360119,0.354167,0.354167,0.574572,0.550343,0.561721,0.574502,0.0951334,0.0820884,0.0895859,0.0929008,0.0724403,0.0483811,0.0773049,0.0966953,0.00383552,0.00384561,0.00411261,0.00435479,-9999,-9999
